Animal,Sire,Dam,Bucket,Wing_Morph,Food,State_DLM,DLM_Mass,Ovary_Mass,Remaining_Mass,Total_Mass
4328,85,3,B,L,Med,1,0.4,53.6,113,167
4329,85,3,B,L,AD,2,4.4,57.6,138.8,200.8
4330,85,3,B,L,Low,1,3.8,12.8,113.6,130.2
4331,85,3,B,L,Med,1,4.3,25.9,130,160.2
4332,85,3,B,L,AD,0,0,119.6,111.4,231
4333,85,3,B,L,Low,1,0.1,40.1,80.5,120.7
4334,85,3,B,S,Med,0,0,66.1,99.2,165.3
4335,85,3,B,L,AD,0,0,10.3,203.3,213.6
4336,85,3,B,L,Low,1,3.9,4.9,121.7,130.5
4337,85,3,B,L,Med,2,5.3,11.6,162.2,179.1
4338,85,3,B,L,AD,1,1.4,136.1,159.8,297.3
4339,88,1,A,L,Low,0,0,29.8,70.1,99.9
4340,88,1,A,L,Low,2,4.8,2.1,151.3,158.2
4341,88,1,A,L,Med,2,4.6,13.3,137.9,155.8
4342,88,1,A,L,AD,2,4.6,30.6,151.2,186.4
4343,88,1,A,L,Low,1,3.5,1.3,106,110.8
4344,88,1,A,L,Med,1,4.7,12.1,130.6,147.4
4345,88,1,A,L,AD,2,4.3,17.9,126.9,149.1
4346,88,1,A,L,Low,1,3.8,1.2,98.5,103.5
4347,88,1,A,L,Med,0,0,51,102.9,153.9
4348,88,1,A,L,AD,1,1.4,87.5,116,204.9
4349,88,1,A,S,Low,0,0,33.2,81.8,115
4350,88,1,A,L,Med,2,3.8,14.5,123.8,142.1
4351,88,1,A,L,AD,2,4.3,20.2,144.6,169.1
4352,88,1,A,L,Low,0,0,33.2,79.4,112.6
4353,88,1,A,L,Med,0,0,56.6,107.7,164.3
4354,88,1,A,L,AD,1,1.1,103.6,148.6,253.3
4355,88,1,B,L,Low,2,4.5,13.4,131.7,149.6
4356,88,1,B,L,Med,1,3.9,13.3,125.5,142.7
4357,88,1,B,L,AD,2,7.2,48.1,204.3,259.6
4358,88,1,B,L,Low,2,4.4,2.4,136.1,142.9
4359,88,1,B,L,Med,1,5,13.1,124,142.1
4360,88,1,B,L,AD,0,0,87.3,103,190.3
4361,88,1,B,L,Low,2,3.9,5.9,106.4,116.2
4362,88,1,B,L,Med,2,4.8,17.4,122.1,144.3
4363,88,1,B,L,AD,1,5.3,24,163.5,192.8
4364,88,1,B,L,Low,1,0.7,34.1,89.1,123.9
4365,88,1,B,L,Med,2,4.6,19.8,126.9,151.3
4366,88,1,B,L,AD,2,5.3,44.2,156.6,206.1
4367,88,1,B,L,Low,2,4.3,9.4,124.6,138.3
4368,88,1,B,L,Med,2,4.7,20,144.9,169.6
4369,88,1,B,L,AD,2,6.9,30.8,193.2,230.9
4370,88,2,A,L,Low,2,4,3,131.4,138.4
4371,88,2,A,L,Med,2,5.4,7.9,147,160.3
4372,88,2,A,L,AD,2,5.1,26.6,168.7,200.4
4373,88,2,A,L,Low,2,4.2,2.9,140.5,147.6
4374,88,2,A,L,Med,2,6.1,12.1,157.5,175.7
4375,88,2,A,L,AD,2,5.6,26.7,164.3,196.6
4376,88,2,A,L,Low,1,4.3,4.8,121.6,130.7
4377,88,2,A,L,Med,2,6.2,6.1,190.3,202.6
4378,88,2,A,L,AD,2,5.8,21.9,194.4,222.1
4379,88,2,A,L,Low,2,5.5,8.1,113.4,127
4380,88,2,A,L,Med,2,5,29.8,162.8,197.6
4381,88,2,A,L,AD,2,4.3,28.7,162.8,195.8
4382,88,2,A,L,Low,2,4.6,6.9,143.8,155.3
4383,88,2,A,L,Med,2,7,11.9,190.9,209.8
4384,88,2,A,L,AD,2,6.5,22.3,219.8,248.6
4385,88,2,B,L,Low,2,5,3,131.2,139.2
4386,88,2,B,L,Med,1,1.1,73.9,119.6,194.6
4387,88,2,B,L,AD,1,5.9,11,197.8,214.7
4388,88,2,B,L,Low,1,4,2,126.6,132.6
4389,88,2,B,L,Med,2,4.3,2.5,135.7,142.5
4390,88,2,B,L,AD,2,6,16.5,207.3,229.8
4391,88,2,B,L,Low,2,4.5,3.7,127.8,136
4392,88,2,B,L,Med,2,4.8,7.9,151.3,164
4393,88,2,B,L,AD,2,5.9,15.7,181.9,203.5
4394,88,2,B,L,Low,2,6.3,7.7,156.4,170.4
4395,88,2,B,L,Med,2,5.4,7.1,157.1,169.6
4396,88,2,B,L,AD,2,5.7,37.2,198.8,241.7
4397,88,2,B,L,Low,2,5.7,2.7,159.7,168.1
4398,88,2,B,L,Med,1,1.2,57.5,112.2,170.9
4399,88,2,B,L,AD,2,5.1,35,151.8,191.9
4400,88,3,A,L,Low,2,4.7,5.7,129.1,139.5
4401,88,3,A,L,Med,2,5,10.6,160.7,176.3
4402,88,3,A,L,AD,2,7.2,20.4,193.3,220.9
4403,88,3,A,L,Low,1,2.4,3.6,97.1,103.1
4404,88,3,A,L,Med,1,4.4,17.7,134.2,156.3
4405,88,3,A,L,AD,2,5.7,35.1,157.5,198.3
4406,88,3,A,L,Low,2,3.6,5.3,108.4,117.3
4407,88,3,A,L,Med,2,3.9,19.5,129.1,152.5
4408,88,3,A,L,AD,2,4.6,27.8,150,182.4
4409,88,3,A,L,Low,2,3.8,6,111.2,121
4410,88,3,A,L,Med,1,5.7,19.2,153.8,178.7
4411,88,3,A,S,AD,0,0,102.7,94.3,197
4412,88,3,A,L,Low,1,4.2,12.6,113.9,130.7
4413,88,3,A,L,Med,2,4.1,12.3,137.8,154.2
4414,88,3,A,L,AD,1,5.8,41.1,175.3,222.2
4415,88,3,B,L,Low,2,4,7.7,112.9,124.6
4416,88,3,B,L,Med,1,5.1,3.2,156.2,164.5
4417,88,3,B,L,AD,2,8.4,15.5,198.1,222
4418,88,3,B,L,Low,1,5,7,133.5,145.5
4419,88,3,B,L,Med,1,7,33.6,191.9,232.5
4420,88,3,B,L,AD,0,0,72.1,125.7,197.8
4421,88,3,B,L,Low,1,2.1,37.7,100.1,139.9
4422,88,3,B,L,Med,0,0,59.8,117.8,177.6
4423,88,3,B,L,AD,1,2,83.3,115.4,200.7
4424,88,3,B,L,Low,1,2.2,39.6,118.2,160
4425,88,3,B,L,Med,2,7.6,28.1,176,211.7
4426,88,3,B,L,AD,2,6.2,48.6,150.7,205.5
4427,88,3,B,L,Low,1,1.8,53,102.9,157.7
4428,89,1,A,L,Med,2,6.7,13,198.4,218.1
4429,89,1,B,L,Low,1,4.7,2.3,127.5,134.5
4430,89,1,B,L,Med,2,4.6,20.6,137.7,162.9
4431,89,1,B,L,AD,1,5.8,22.7,175.9,204.4
4432,89,1,B,L,Low,1,1.4,20.3,101.8,123.5
4433,89,1,B,L,Med,1,1.6,47.3,143.2,192.1
4434,89,1,B,L,AD,2,6.3,27,208.6,241.9
4435,89,1,B,L,Low,1,1.1,20.1,116,137.2
4436,89,1,B,L,Med,1,4.7,21.9,149.9,176.5
4437,89,1,B,L,AD,2,5.8,57.4,186.4,249.6
4438,89,1,B,L,Low,1,3.8,2.1,116.6,122.5
4439,89,1,B,L,Med,1,4.7,17.9,144.2,166.8
4440,89,1,B,L,AD,2,4.5,63.5,172.1,240.1
4441,89,1,B,L,Low,2,4.7,0.9,132.1,137.7
4442,89,1,B,L,Med,2,4.9,6,139.9,150.8
4443,89,1,B,L,AD,2,6,46,164.4,216.4
4444,89,2,A,L,Low,0,0,36.8,94.7,131.5
4445,89,2,A,L,Med,2,3.2,36.3,120.8,160.3
4446,89,2,A,L,AD,2,5.2,26.2,163.4,194.8
4447,89,2,A,L,Low,1,1.6,20.1,100.4,122.1
4448,89,2,A,L,Med,2,5.6,7.5,155.4,168.5
4449,89,2,A,L,AD,2,4.8,18.7,155.7,179.2
4450,89,2,A,L,Low,2,3.7,46.5,122.9,173.1
4451,89,2,A,S,Med,0,0,28.7,98.2,126.9
4452,89,2,A,L,AD,1,2.5,110.1,149.7,262.3
4453,89,2,A,L,Low,2,4.1,4.4,118.6,127.1
4454,89,2,A,L,Med,2,5.3,17.9,168.3,191.5
4455,89,2,A,L,AD,2,4.9,25.8,156.6,187.3
4456,89,2,A,S,Low,0,0,44.8,96,140.8
4457,89,2,A,L,Med,1,5.8,13.6,170.9,190.3
4458,89,2,A,L,AD,2,7.1,31.4,195.6,234.1
4459,89,2,B,L,Low,2,4,3.3,117.7,125
4460,89,2,B,L,Med,2,3.6,13.3,139.6,156.5
4461,89,2,B,L,AD,2,6.2,25.8,189.3,221.3
4462,89,2,B,S,Low,0,0,56.2,75.8,132
4463,89,2,B,L,Med,1,4.4,12.1,152.3,168.8
4464,89,2,B,L,AD,1,5.5,24,179.1,208.6
4465,89,2,B,L,Low,1,1.4,39.5,120.6,161.5
4466,89,2,B,L,Med,1,1.3,58.4,118.7,178.4
4467,89,2,B,L,AD,2,6.1,26.2,160,192.3
4468,89,2,B,L,Low,2,5.1,8.3,124.8,138.2
4469,89,2,B,L,Med,2,4.6,8.5,132.8,145.9
4470,89,2,B,L,AD,1,1.1,156.3,149.3,306.7
4471,89,2,B,L,Low,1,1.3,24.1,94.1,119.5
4472,89,3,A,L,Low,2,5.9,4.1,133.1,143.1
4473,89,3,A,L,Med,1,0.7,80,133,213.7
4474,89,3,A,L,AD,2,8,37.9,225.4,271.3
4475,89,3,A,S,Low,1,0.1,27.4,96.5,124
4476,89,3,A,L,Med,0,0,68.3,105.5,173.8
4477,89,3,A,L,AD,2,4.4,47.3,159.7,211.4
4478,89,3,A,L,Low,1,0.2,30.8,100.7,131.7
4479,89,3,B,L,Low,1,0.4,18.8,96.4,115.6
4480,89,3,B,L,Med,1,4.7,17.2,114.5,136.4
4481,89,3,B,L,AD,2,4.8,50.8,143.2,198.8
4482,89,3,B,L,Low,2,4.4,2,119.1,125.5
4483,89,3,B,S,Med,0,0,55.6,87.7,143.3
4484,89,3,B,L,AD,1,6.7,22.8,210.3,239.8
4485,89,3,B,S,Low,0,0,25.7,83.9,109.6
4486,89,3,B,L,Med,1,5.1,4.2,140.6,149.9
4487,89,3,B,L,AD,1,2.3,110.3,160.6,273.2
4488,89,3,B,L,Low,1,0.6,34.8,100.6,136
4489,89,3,B,L,Med,2,4.2,5.9,140.5,150.6
4490,89,3,B,S,AD,1,2.2,102.6,155.2,260
4491,89,3,B,L,Low,1,3.9,2.2,126.1,132.2
4492,89,3,B,L,Med,1,1.1,56.4,104.1,161.6
4493,89,3,B,S,AD,1,1.2,109.1,146.1,256.4
4494,90,1,A,L,Low,1,1.2,44.4,106.6,152.2
4495,90,1,A,L,Med,2,5.2,18.5,172.2,195.9
4496,90,1,A,L,AD,1,3.6,124,165.8,293.4
4497,90,1,A,S,Low,0,0,43,114.6,157.6
4498,90,1,A,L,Med,1,1,59.9,124.2,185.1
4499,90,1,A,L,AD,2,5.4,38.2,164.1,207.7
4500,90,1,A,L,Low,1,4.9,2.4,146.7,154
4501,90,1,A,L,Med,2,6.9,20,181.5,208.4
4502,90,1,A,L,AD,1,6.2,24.9,186.1,217.2
4503,90,1,A,L,Low,2,4.3,6.4,110.4,121.1
4504,90,1,A,L,Med,2,5.1,11.1,162.3,178.5
4505,90,1,A,S,AD,0,0,107.1,114.8,221.9
4506,90,1,A,L,Low,1,4.2,10.5,125,139.7
4507,90,1,A,S,Med,0,0,58.6,103.1,161.7
4508,90,1,A,L,AD,2,4.7,33.8,152.6,191.1
4509,90,1,B,L,Low,1,4.3,3.4,123.8,131.5
4510,90,1,B,L,Med,1,5.2,5.8,179.9,190.9
4511,90,1,B,L,AD,2,6.3,37.6,193.9,237.8
4512,90,1,B,L,Low,2,4.9,13.1,140.4,158.4
4513,90,1,B,L,Med,1,1.2,84.6,120,205.8
4514,90,1,B,L,AD,1,1.9,124.9,157.6,284.4
4515,90,1,B,L,Low,1,3.6,2.5,139.2,145.3
4516,90,1,B,L,Med,1,4.8,8.7,159.5,173
4517,90,1,B,L,AD,2,7.3,39.7,233.9,280.9
4518,90,1,B,L,Low,2,4.4,6.3,114,124.7
4519,90,1,B,L,Med,2,4.4,11.1,130.9,146.4
4520,90,1,B,L,AD,2,6.9,51.5,248,306.4
4521,90,1,B,L,Low,1,4.4,5.6,143.4,153.4
4522,90,1,B,L,Med,2,5.5,13.4,167.1,186
4523,90,1,B,L,AD,2,6.2,34.8,216.6,257.6
4524,90,2,A,L,Low,1,0.2,45.2,131.2,176.6
4525,90,2,A,L,Med,1,7.4,7.8,205.6,220.8
4526,90,2,A,L,AD,1,6.4,31.7,231.1,269.2
4527,90,2,A,L,Low,1,6.4,3.7,172.5,182.6
4528,90,2,A,L,Med,1,6.5,9.9,171.7,188.1
4529,90,2,A,L,AD,1,7.6,29.7,243.1,280.4
4530,90,2,A,L,Low,1,6.3,25.4,158.7,190.4
4531,90,2,A,L,Med,2,7.7,12.8,227.4,247.9
4532,90,2,A,L,AD,2,5.7,46.5,181,233.2
4533,90,2,A,L,Low,2,4.1,5.3,212.2,221.6
4534,90,2,A,L,Med,2,5.1,37.5,185,227.6
4535,90,2,A,L,AD,2,6.7,28.4,256.9,292
4536,90,2,A,L,Low,1,5.1,2.2,178.3,185.6
4537,90,2,B,L,Low,1,6.2,3.8,154.8,164.8
4538,90,2,B,L,Med,1,1.5,67.2,141.5,210.2
4539,90,2,B,L,AD,1,2.4,131.7,152.8,286.9
4540,90,2,B,L,Low,2,5.4,6.6,149.6,161.6
4541,90,2,B,L,Med,2,6,12.8,151.2,170
4542,90,2,B,L,AD,2,7.6,27.6,232.6,267.8
4543,90,2,B,L,Low,1,5.4,2.1,146.6,154.1
4544,90,2,B,L,Med,2,7.4,16.1,191,214.5
4545,90,2,B,L,AD,2,7.3,27.5,239.3,274.1
4546,90,2,B,L,Low,2,5,2.1,155.9,163
4547,90,2,B,L,Med,1,1,74.7,135.5,211.2
4548,90,2,B,L,AD,2,7,27.4,207.6,242
4549,90,3,A,L,Low,2,4.9,4.6,149.3,158.8
4550,90,3,A,L,Med,0,0,2.5,157.2,159.7
4551,90,3,A,L,AD,2,7.6,45.4,250,303
4552,90,3,A,L,Low,1,5.4,9.4,161.9,176.7
4553,90,3,A,L,Med,1,4.8,28.8,153.8,187.4
4554,90,3,A,L,AD,2,8.1,66.4,225.3,299.8
4555,90,3,A,L,Low,1,5.8,3.8,147.1,156.7
4556,90,3,A,L,Med,1,1.3,56.6,114.8,172.7
4557,90,3,A,S,AD,1,1.7,118.7,134.2,254.6
4558,90,3,A,L,Low,1,4.5,5.2,139.6,149.3
4559,90,3,A,L,Med,2,5.7,32.5,156.2,194.4
4560,90,3,A,L,AD,2,7.3,23.9,252.3,283.5
4561,90,3,A,L,Low,1,1.6,52.3,114.2,168.1
4562,90,3,A,L,Med,1,5.7,22,168.3,196
4563,90,3,A,L,AD,2,6,44,222.9,272.9
4564,90,3,B,L,Low,2,5.4,14.8,163.1,183.3
4565,90,3,B,L,Med,2,6.8,23,195.6,225.4
4566,90,3,B,L,AD,1,2,139.4,149,290.4
4567,90,3,B,L,Low,1,4.8,10.6,158,173.4
4568,90,3,B,L,Med,1,1.2,63,140.2,204.4
4569,90,3,B,L,AD,2,5.8,95.9,216.8,318.5
4570,90,3,B,S,Low,0,0,48.7,107.1,155.8
4571,90,3,B,L,Med,2,6.6,23.1,217.2,246.9
4572,90,3,B,L,AD,2,6.8,50.4,227.4,284.6
4573,91,1,A,L,Low,2,5.2,5.6,161.3,172.1
4574,91,1,A,L,Med,2,6.2,7.8,182.3,196.3
4575,91,1,A,L,AD,2,6.9,24.7,202.3,233.9
4576,91,1,A,L,Low,2,4.9,4,144.8,153.7
4577,91,1,A,L,Med,2,2.4,44.1,124.1,170.6
4578,91,1,A,L,AD,2,6.2,18.3,195.2,219.7
4579,91,1,A,L,Low,0,0,17.2,105.3,122.5
4580,91,1,A,L,Med,2,4.6,8.2,145.5,158.3
4581,91,1,A,L,AD,1,6.9,17,216.2,240.1
4582,91,1,A,L,Low,0,0,8,101.9,109.9
4583,91,1,A,L,Med,2,5.6,9.1,167.6,182.3
4584,91,1,A,L,AD,2,5.8,22.2,188,216
4585,91,1,A,L,Low,1,3.3,1.9,117,122.2
4586,91,1,A,L,Med,2,4.9,6.5,140.6,152
4587,91,1,A,L,AD,2,4.9,12.7,153,170.6
4588,91,1,B,L,Low,2,4.3,2.6,127.3,134.2
4589,91,1,B,L,Med,2,6.4,4,195.6,206
4590,91,1,B,L,AD,2,6.6,18,194.7,219.3
4591,91,1,B,L,Low,2,4.4,4.7,148,157.1
4592,91,1,B,L,Med,1,0.9,66,109.1,176
4593,91,1,B,L,AD,2,6.6,21.1,214.2,241.9
4594,91,1,B,L,Low,1,5,6.9,133.5,145.4
4595,91,1,B,L,Med,2,4.9,11.6,130.5,147
4596,91,1,B,L,AD,2,4.9,22.8,160.8,188.5
4597,91,1,B,L,Low,1,4.7,3,137.3,145
4598,91,1,B,L,Med,1,1.8,46.1,112.2,160.1
4599,91,1,B,S,Low,1,0.4,6,86.2,92.6
4600,91,1,B,L,Med,2,4.6,6,145.3,155.9
4601,91,1,B,L,AD,2,6.8,11,203.4,221.2
4602,91,2,A,L,Low,2,6.4,7.2,166.7,180.3
4603,91,2,A,L,Med,2,6.3,25.5,184.1,215.9
4604,91,2,A,L,AD,2,8.2,41.9,250.2,300.3
4605,91,2,A,L,Low,2,5.2,6,163.3,174.5
4606,91,2,A,L,Med,1,6.4,9.2,211.8,227.4
4607,91,2,A,L,AD,2,5.6,36.6,205.2,247.4
4608,91,2,A,L,Low,2,4.3,3.1,139.8,147.2
4609,91,2,A,L,Med,2,6.4,16.7,168.3,191.4
4610,91,2,A,L,AD,2,8,24.3,212.7,245
4611,91,2,B,L,Low,2,6.5,3.2,163.3,173
4612,91,2,B,L,Med,2,5,14.5,189.5,209
4613,91,2,B,L,AD,1,5.6,45.1,239.3,290
4614,91,2,B,L,Low,1,0.4,44.4,126.6,171.4
4615,91,2,B,L,Med,1,5.1,13.3,216.8,235.2
4616,91,2,B,L,AD,1,6.9,24,258.3,289.2
4617,91,2,B,L,Low,1,5.9,1.9,141.9,149.7
4618,91,2,B,L,Med,1,5.9,20.9,160,186.8
4619,91,2,B,L,AD,2,7.5,30.2,209.7,247.4
4620,91,2,B,L,Low,1,5.6,3.4,200.6,209.6
4621,91,3,A,L,Low,2,4.5,2.3,113.1,119.9
4622,91,3,A,L,Med,2,3.8,11.2,108.4,123.4
4623,91,3,A,L,AD,0,0,118.8,143.4,262.2
4624,91,3,A,L,Low,2,3.9,4.8,107.5,116.2
4625,91,3,A,L,Med,0,0,55.5,120,175.5
4626,91,3,A,L,AD,2,7.1,51.5,212.8,271.4
4627,91,3,A,L,Low,2,4.5,7.2,132,143.7
4628,91,3,A,L,Med,2,5.5,8.5,151.3,165.3
4629,91,3,A,L,AD,2,5.8,42.7,160.7,209.2
4630,91,3,A,L,Low,0,0,29.6,101.1,130.7
4631,91,3,A,L,Med,2,4.2,20.5,157,181.7
4632,91,3,A,L,AD,2,6.6,40.4,203.5,250.5
4633,91,3,A,L,Low,1,2.3,21.9,83.4,107.6
4634,91,3,A,L,Med,2,4.7,16,138.8,159.5
4635,91,3,A,L,AD,1,5.7,39.7,186.7,232.1
4636,91,3,B,L,Low,2,5.2,3.3,131.2,139.7
4637,91,3,B,L,Med,1,3.9,19.9,134.8,158.6
4638,91,3,B,L,AD,2,5.3,34.2,157,196.5
4639,91,3,B,L,Low,1,3.4,1.3,93.1,97.8
4640,91,3,B,L,Med,2,4.7,14,154.1,172.8
4641,91,3,B,S,AD,0,0,118.2,121.7,239.9
4642,91,3,B,S,Low,0,0,42.1,63.4,105.5
4643,91,3,B,L,Med,2,5.8,18.3,148,172.1
4644,91,3,B,L,AD,2,5.6,25.4,171.9,202.9
4645,91,3,B,L,Low,2,3.5,9.9,107.8,121.2
4646,91,3,B,L,Med,0,0,26.3,75.7,102
4647,91,3,B,S,AD,1,1.6,95.7,124.1,221.4
4648,91,3,B,L,Low,2,4.8,8.3,128.5,141.6
4649,91,3,B,L,Med,2,4.7,20.8,132.4,157.9
4650,91,3,B,L,AD,2,5.7,44.9,197.9,248.5
4651,92,2,A,L,Low,1,4.8,4.1,117.6,126.5
4652,92,2,A,L,Med,2,4.9,29,145.3,179.2
4653,92,2,A,L,AD,2,5.9,47.2,190.2,243.3
4654,92,2,A,L,Low,2,4.1,3,120.6,127.7
4655,92,2,A,L,Med,2,3.8,25.2,106.4,135.4
4656,92,2,A,L,AD,2,5.6,38.1,164.3,208
4657,92,2,A,L,Low,2,4.7,3.6,126.1,134.4
4658,92,2,A,L,Med,2,4.1,9,113.2,126.3
4659,92,2,A,L,AD,2,5.4,56.7,150.8,212.9
4660,92,2,A,L,Low,2,4.3,5,104.2,113.5
4661,92,2,A,L,Med,1,4.6,19.1,118.2,141.9
4662,92,2,A,S,AD,1,0.8,97.1,81.3,179.2
4663,92,2,A,L,Low,2,4.2,7.1,138.7,150
4664,92,2,A,L,Med,2,4.8,21.1,154.9,180.8
4665,92,2,A,L,AD,1,1.8,107.2,130.1,239.1
4666,92,2,B,L,Low,1,1.3,36.4,111.1,148.8
4667,92,2,B,L,Med,2,4.6,20.7,146.6,171.9
4668,92,2,B,L,AD,1,4.9,42.7,136.4,184
4669,92,2,B,L,Low,2,3.5,2.3,102.2,108
4670,92,2,B,L,Med,2,3.9,9.6,126.1,139.6
4671,92,2,B,L,AD,2,4.7,33.6,149.6,187.9
4672,92,2,B,L,Low,2,3.5,1.6,120.9,126
4673,92,2,B,L,Med,2,3.9,38.3,129.2,171.4
4674,92,2,B,L,AD,2,5,20.9,175.1,201
4675,92,2,B,L,Low,2,3.2,1.9,96,101.1
4676,92,2,B,L,Med,0,0,9.4,98.6,108
4677,92,2,B,L,AD,2,4.5,54.6,161,220.1
4678,92,2,B,L,Low,2,5.1,10.3,137.3,152.7
4679,92,2,B,S,Med,0,0,18.4,98.9,117.3
4680,92,2,B,L,AD,2,4.3,20.1,163.7,188.1
4681,92,3,A,L,Low,2,4.1,7,113,124.1
4682,92,3,A,L,Med,2,6.2,10.3,147.6,164.1
4683,92,3,A,L,AD,2,6.8,34.2,205,246
4684,92,3,A,L,Low,1,3.9,4,116.3,124.2
4685,92,3,A,L,Med,1,4.3,25.4,134.3,164
4686,92,3,A,L,AD,1,4.9,40,149,193.9
4687,92,3,A,L,Low,2,4.7,6.6,129,140.3
4688,92,3,A,L,Med,1,5.3,19.3,148.6,173.2
4689,92,3,A,L,AD,1,4.6,29,137,170.6
4690,92,3,A,L,Low,2,5,5.9,131.7,142.6
4691,92,3,A,L,AD,2,6.1,41.7,197.6,245.4
4692,92,3,A,L,Low,1,3.7,4.5,152.1,160.3
4693,92,3,A,L,Med,1,0.3,60.8,120.9,182
4694,92,3,A,L,AD,2,4,44.3,151.2,199.5
4695,92,3,B,L,Low,1,3.5,2.2,112.8,118.5
4696,92,3,B,L,Med,2,4.4,4.3,122.8,131.5
4697,92,3,B,L,AD,2,5.3,46.2,183.1,234.6
4698,92,3,B,L,Low,2,4.4,4.8,114.2,123.4
4699,92,3,B,S,Med,0,0,58.9,83,141.9
4700,92,3,B,S,AD,0,0,113.5,119.8,233.3
4701,92,3,B,L,Low,2,3.8,3.5,115,122.3
4702,92,3,B,L,Med,2,4.1,18.9,133.2,156.2
4703,92,3,B,L,AD,1,5.1,15.5,156.8,177.4
4704,92,3,B,L,Low,1,3.6,10.8,113.2,127.6
4705,92,3,B,L,Med,1,1.3,66.5,121.7,189.5
4706,92,3,B,L,AD,2,5.4,25.2,158.8,189.4
4707,92,3,B,L,Low,2,5.1,2,130.7,137.8
4708,92,3,B,L,Med,2,5.8,21.8,161.2,188.8
4709,92,3,B,L,AD,2,5.1,35.6,190.1,230.8
4710,94,1,A,L,Low,2,5.6,10.5,133.6,149.7
4711,94,1,A,L,Med,2,5.7,13.6,164.6,183.9
4712,94,1,A,L,AD,1,6.2,42.3,184.1,232.6
4713,94,1,A,L,Low,1,4.8,2.8,137.6,145.2
4714,94,1,B,L,Low,2,5,5.7,122.4,133.1
4715,94,1,B,L,Med,2,4.8,21.5,145.1,171.4
4716,94,1,B,L,AD,2,5.6,15.9,170,191.5
4717,94,1,B,L,Low,1,4.1,14.7,121.9,140.7
4718,94,1,B,L,Med,1,2,49.9,108,159.9
4719,94,1,B,L,AD,2,5.7,36,163.7,205.4
4720,94,1,B,L,Low,2,7.2,2.2,116.4,125.8
4721,94,1,B,S,Med,0,0,59.3,96.4,155.7
4722,94,1,B,L,AD,2,7.7,31.5,215.9,255.1
4723,94,1,B,L,Low,1,5.1,2.8,133.1,141
4724,94,1,B,L,Med,2,6,19.6,166.1,191.7
4725,94,2,A,L,Low,1,5.2,2.2,123.4,130.8
4726,94,2,A,L,Med,2,5.4,36.7,156.8,198.9
4727,94,2,A,L,AD,2,4.6,64.2,165.3,234.1
4728,94,2,A,L,Low,0,0,28.4,84.2,112.6
4729,94,2,A,L,Med,1,0.8,63.2,113.2,177.2
4730,94,2,A,L,AD,2,6.6,49,196.7,252.3
4731,94,2,A,L,Low,1,1,35.5,108.6,145.1
4732,94,2,A,L,Med,2,3.9,34.7,123.9,162.5
4733,94,2,A,L,AD,2,1.8,111.5,138.7,252
4734,94,2,A,L,Low,2,4.5,1.4,123.7,129.6
4735,94,2,A,L,Med,2,5.7,7.9,151.9,165.5
4736,94,2,A,L,AD,2,5.3,22.1,172.2,199.6
4737,94,2,A,L,Low,2,3.8,1.3,115.2,120.3
4738,94,2,A,L,Med,2,5.2,11.5,140.3,157
4739,94,2,A,L,AD,2,5.9,27.5,181.9,215.3
4740,94,2,B,L,Low,2,3.8,1.6,146.6,152
4741,94,2,B,L,Med,1,1,51.3,111.7,164
4742,94,2,B,L,AD,2,6.3,25.8,171.7,203.8
4743,94,2,B,L,Low,2,5.5,2.6,121,129.1
4744,94,2,B,L,AD,2,6.1,47,184.9,238
4745,94,2,B,L,Low,2,5.1,1.4,120.2,126.7
4746,94,2,B,L,Med,1,3.8,11.1,134.1,149
4747,94,2,B,L,AD,2,6.2,29.6,155.9,191.7
4748,94,2,B,L,Low,1,3.8,7.2,116.1,127.1
4749,94,2,B,L,Med,2,4,37.3,110.9,152.2
4750,94,2,B,L,AD,1,5,20.9,175,200.9
4751,94,2,B,L,Low,2,5.4,1,131.2,137.6
4752,94,2,B,L,Med,1,0.3,66.3,92.7,159.3
4753,94,2,B,L,AD,1,3,62.1,162.6,227.7
4754,94,3,A,S,Low,0,0,13.7,76.4,90.1
4755,94,3,A,L,Med,1,1.8,20.5,139.8,162.1
4756,94,3,A,S,AD,1,1.5,147.1,125.3,273.9
4757,94,3,A,L,Low,1,4.2,8.8,110.4,123.4
4758,94,3,A,S,Med,1,2.2,10.8,128,141
4759,94,3,A,L,AD,0,0,19.5,131,150.5
4760,94,3,A,S,Low,0,0,6.2,91.1,97.3
4761,94,3,A,S,Med,0,0,16.8,115.3,132.1
4762,94,3,A,S,AD,1,0.9,40.5,113.5,154.9
4763,94,3,A,L,Low,0,0,23.6,92.7,116.3
4764,94,3,A,L,Med,1,0.9,62.4,98.4,161.7
4765,94,3,B,S,Low,0,0,46.3,105.4,151.7
4766,94,3,B,L,Med,1,0.8,66,94,160.8
4767,94,3,B,L,AD,2,5.1,32,159.5,196.6
4768,94,3,B,L,Low,0,0,27,84,111
4769,94,3,B,L,Med,0,0,62.9,99.9,162.8
4770,94,3,B,L,AD,2,3.9,46.1,126,176
4771,94,3,B,L,Low,2,3.6,1.2,111.5,116.3
4772,94,3,B,L,Med,2,4.3,22.4,132,158.7
4773,94,3,B,S,AD,0,0,71.9,95.4,167.3
4774,94,3,B,L,Low,0,0,32.8,93,125.8
4775,94,3,B,S,Med,0,0,88.8,93.3,182.1
4776,94,3,B,L,AD,2,5.7,14.7,194.9,215.3
4777,94,3,B,L,Low,2,2.6,13.4,93.6,109.6
